image_id,path,cls,field,arxiv_id,source,split
1804,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17291v1_p006_05.jpeg,fragment_junk,manufacturing_engineering,2606.17291v1,local,train
1809,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17291v1_p010_03.jpeg,fragment_junk,manufacturing_engineering,2606.17291v1,local,train
1812,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17291v1_p012_01.jpeg,diagram,manufacturing_engineering,2606.17291v1,accepted,train
1813,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17291v1_p012_02.jpeg,fragment_junk,manufacturing_engineering,2606.17291v1,local,train
1817,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17291v1_p013_03.jpeg,fragment_junk,manufacturing_engineering,2606.17291v1,local,train
1821,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17291v1_p017_01.jpeg,diagram,manufacturing_engineering,2606.17291v1,accepted,train
1829,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17291v1_p019_08.jpeg,fragment_junk,manufacturing_engineering,2606.17291v1,local,train
1830,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17291v1_p019_09.jpeg,fragment_junk,manufacturing_engineering,2606.17291v1,local,train
1833,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17291v1_p020_01.jpeg,diagram,manufacturing_engineering,2606.17291v1,accepted,train
1834,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17314v1_p013_01.jpeg,diagram,manufacturing_engineering,2606.17314v1,accepted,train
1835,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17390v2_p004_01.jpeg,diagram,manufacturing_engineering,2606.17390v2,accepted,val
1837,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17390v2_p010_01.jpeg,diagram,manufacturing_engineering,2606.17390v2,accepted,val
1842,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17390v2_p015_04.jpeg,fragment_junk,manufacturing_engineering,2606.17390v2,local,val
1845,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17390v2_p015_07.jpeg,fragment_junk,manufacturing_engineering,2606.17390v2,local,val
1846,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17390v2_p015_08.jpeg,fragment_junk,manufacturing_engineering,2606.17390v2,local,val
1849,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.17390v2_p015_11.jpeg,fragment_junk,manufacturing_engineering,2606.17390v2,local,val
1853,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17390v2_p016_01.jpeg,diagram,manufacturing_engineering,2606.17390v2,accepted,val
1854,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.17390v2_p016_02.jpeg,diagram,manufacturing_engineering,2606.17390v2,accepted,val
1856,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19687v1_p002_01.jpeg,diagram,aerospace_engineering,2606.19687v1,accepted,train
1857,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19687v1_p003_01.jpeg,diagram,aerospace_engineering,2606.19687v1,accepted,train
1858,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19687v1_p004_01.jpeg,diagram,aerospace_engineering,2606.19687v1,accepted,train
1862,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.19687v1_p006_02.jpeg,data_plot,aerospace_engineering,2606.19687v1,llm,train
1863,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19929v1_p001_01.jpeg,diagram,aerospace_engineering,2606.19929v1,accepted,train
1864,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19929v1_p006_01.jpeg,diagram,aerospace_engineering,2606.19929v1,accepted,train
1866,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19929v1_p010_01.jpeg,diagram,aerospace_engineering,2606.19929v1,accepted,train
1867,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19929v1_p011_01.jpeg,diagram,aerospace_engineering,2606.19929v1,accepted,train
1874,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.10001v1_p002_01.jpeg,fragment_junk,semiconductor_engineering,2606.10001v1,llm,val
1878,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.10001v1_p007_04.jpeg,fragment_junk,semiconductor_engineering,2606.10001v1,local,val
1879,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.10001v1_p007_05.jpeg,fragment_junk,semiconductor_engineering,2606.10001v1,local,val
1881,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.10470v4_p002_01.jpeg,diagram,semiconductor_engineering,2606.10470v4,accepted,val
1882,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.10470v4_p002_02.jpeg,diagram,semiconductor_engineering,2606.10470v4,accepted,val
1883,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.10470v4_p002_03.jpeg,data_plot,semiconductor_engineering,2606.10470v4,llm,val
1884,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.10470v4_p002_04.jpeg,diagram,semiconductor_engineering,2606.10470v4,accepted,val
1885,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.10470v4_p003_01.jpeg,data_plot,semiconductor_engineering,2606.10470v4,llm,val
1888,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.11020v1_p001_03.jpeg,fragment_junk,semiconductor_engineering,2606.11020v1,local,train
1890,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.11020v1_p002_01.jpeg,diagram,semiconductor_engineering,2606.11020v1,accepted,train
1892,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2606.11638v1_p005_01.jpeg,diagram,utilities_power_systems,2606.11638v1,accepted,train
1894,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2606.11638v1_p009_02.jpeg,data_plot,utilities_power_systems,2606.11638v1,llm,train
1895,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2606.11796v1_p002_01.jpeg,diagram,utilities_power_systems,2606.11796v1,accepted,val
1896,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.12180v1_p013_01.jpeg,diagram,semiconductor_engineering,2606.12180v1,accepted,test
1897,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.12180v1_p013_02.jpeg,data_plot,semiconductor_engineering,2606.12180v1,llm,test
1901,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.12525v1_p004_02.jpeg,diagram,semiconductor_engineering,2606.12525v1,accepted,train
1906,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.16653v2_p002_03.jpeg,diagram,manufacturing_engineering,2606.16653v2,accepted,train
1907,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.16653v2_p003_01.jpeg,diagram,manufacturing_engineering,2606.16653v2,accepted,train
1908,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p004_01.jpeg,data_plot,manufacturing_engineering,2606.16653v2,llm,train
1909,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p004_02.jpeg,data_plot,manufacturing_engineering,2606.16653v2,llm,train
1910,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.16653v2_p004_03.jpeg,diagram,manufacturing_engineering,2606.16653v2,accepted,train
1913,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p007_03.jpeg,data_plot,manufacturing_engineering,2606.16653v2,llm,train
1917,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p008_04.jpeg,fragment_junk,manufacturing_engineering,2606.16653v2,local,train
1919,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p008_06.jpeg,fragment_junk,manufacturing_engineering,2606.16653v2,local,train
1921,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p009_02.jpeg,fragment_junk,manufacturing_engineering,2606.16653v2,local,train
1928,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p010_05.jpeg,fragment_junk,manufacturing_engineering,2606.16653v2,local,train
1930,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16653v2_p010_07.jpeg,data_plot,manufacturing_engineering,2606.16653v2,llm,train
1931,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.16938v1_p005_01.jpeg,diagram,manufacturing_engineering,2606.16938v1,accepted,train
1932,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16938v1_p006_01.jpeg,fragment_junk,manufacturing_engineering,2606.16938v1,llm,train
1936,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.16938v1_p010_01.jpeg,diagram,manufacturing_engineering,2606.16938v1,accepted,train
1937,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.16938v1_p010_02.jpeg,data_plot,manufacturing_engineering,2606.16938v1,llm,train
1938,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2606.11596v1_p017_01.jpeg,diagram,utilities_power_systems,2606.11596v1,accepted,train
1941,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2606.11596v1_p017_04.jpeg,diagram,utilities_power_systems,2606.11596v1,accepted,train
1944,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.14601v1_p013_01.jpeg,data_plot,manufacturing_engineering,2606.14601v1,llm,test
1946,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.15234v1_p003_01.jpeg,diagram,manufacturing_engineering,2606.15234v1,accepted,train
1947,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.15234v1_p005_01.jpeg,diagram,manufacturing_engineering,2606.15234v1,accepted,train
1948,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.15234v1_p005_02.jpeg,diagram,manufacturing_engineering,2606.15234v1,accepted,train
1949,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.15234v1_p008_01.jpeg,diagram,manufacturing_engineering,2606.15234v1,accepted,train
1956,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.15234v1_p009_01.jpeg,diagram,manufacturing_engineering,2606.15234v1,accepted,train
1957,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.16635v1_p011_01.jpeg,diagram,manufacturing_engineering,2606.16635v1,accepted,val
1958,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.16635v1_p011_02.jpeg,diagram,manufacturing_engineering,2606.16635v1,accepted,val
1963,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19176v1_p002_01.jpeg,diagram,aerospace_engineering,2606.19176v1,accepted,train
1964,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19176v1_p003_01.jpeg,diagram,aerospace_engineering,2606.19176v1,accepted,train
1965,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19190v2_p003_01.jpeg,diagram,aerospace_engineering,2606.19190v2,accepted,test
1966,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19190v2_p005_01.jpeg,diagram,aerospace_engineering,2606.19190v2,accepted,test
1967,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19561v1_p001_01.jpeg,diagram,aerospace_engineering,2606.19561v1,accepted,train
1968,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19561v1_p003_01.jpeg,diagram,aerospace_engineering,2606.19561v1,accepted,train
1969,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19561v1_p005_01.jpeg,diagram,aerospace_engineering,2606.19561v1,accepted,train
1970,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.19561v1_p005_02.jpeg,data_plot,aerospace_engineering,2606.19561v1,llm,train
1971,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19561v1_p005_03.jpeg,diagram,aerospace_engineering,2606.19561v1,accepted,train
1972,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.19561v1_p006_01.jpeg,diagram,aerospace_engineering,2606.19561v1,accepted,train
1975,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.19929v1_p014_03.jpeg,fragment_junk,aerospace_engineering,2606.19929v1,local,train
1978,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.19929v1_p014_06.jpeg,fragment_junk,aerospace_engineering,2606.19929v1,local,train
1979,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.19929v1_p015_01.jpeg,data_plot,aerospace_engineering,2606.19929v1,llm,train
1980,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.19929v1_p015_02.jpeg,data_plot,aerospace_engineering,2606.19929v1,llm,train
1981,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.19929v1_p015_03.jpeg,data_plot,aerospace_engineering,2606.19929v1,llm,train
1984,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20139v1_p006_01.jpeg,diagram,aerospace_engineering,2606.20139v1,accepted,train
1985,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20139v1_p006_02.jpeg,diagram,aerospace_engineering,2606.20139v1,accepted,train
1986,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20394v1_p004_01.jpeg,diagram,aerospace_engineering,2606.20394v1,accepted,val
1987,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20394v1_p016_01.jpeg,diagram,aerospace_engineering,2606.20394v1,accepted,val
1988,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20742v2_p002_01.jpeg,diagram,aerospace_engineering,2606.20742v2,accepted,train
1989,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20742v2_p002_02.jpeg,diagram,aerospace_engineering,2606.20742v2,accepted,train
1990,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.20742v2_p002_03.jpeg,fragment_junk,aerospace_engineering,2606.20742v2,llm,train
1991,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.20742v2_p002_04.jpeg,fragment_junk,aerospace_engineering,2606.20742v2,llm,train
1994,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.20742v2_p003_03.jpeg,fragment_junk,aerospace_engineering,2606.20742v2,local,train
1995,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20742v2_p004_01.jpeg,diagram,aerospace_engineering,2606.20742v2,accepted,train
1996,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20742v2_p006_01.jpeg,diagram,aerospace_engineering,2606.20742v2,accepted,train
1997,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20851v1_p003_01.jpeg,diagram,aerospace_engineering,2606.20851v1,accepted,train
1998,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.20851v1_p006_01.jpeg,diagram,aerospace_engineering,2606.20851v1,accepted,train
2001,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.20851v1_p013_03.jpeg,fragment_junk,aerospace_engineering,2606.20851v1,local,train
2002,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.21223v1_p013_01.jpeg,fragment_junk,aerospace_engineering,2606.21223v1,llm,test
2003,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.21223v1_p017_01.jpeg,diagram,aerospace_engineering,2606.21223v1,accepted,test
2004,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.21677v1_p003_01.jpeg,diagram,aerospace_engineering,2606.21677v1,accepted,train
2005,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.21677v1_p003_02.jpeg,diagram,aerospace_engineering,2606.21677v1,accepted,train
2006,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.21677v1_p005_01.jpeg,diagram,aerospace_engineering,2606.21677v1,accepted,train
2007,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.21677v1_p005_02.jpeg,diagram,aerospace_engineering,2606.21677v1,accepted,train
2008,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.22046v1_p003_01.jpeg,diagram,aerospace_engineering,2606.22046v1,accepted,test
2009,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.22046v1_p003_02.jpeg,diagram,aerospace_engineering,2606.22046v1,accepted,test
2010,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.22046v1_p003_03.jpeg,fragment_junk,aerospace_engineering,2606.22046v1,local,test
2012,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.22046v1_p004_02.jpeg,fragment_junk,aerospace_engineering,2606.22046v1,local,test
